"gene","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521"
"ENSG00000014164",9.5882,9.5313,9.4412,9.315,9.338,9.4511,8.8769,8.9926
"ENSG00000014216",11.7301,12.028,11.8132,11.9107,11.6176,11.9447,11.6567,11.9447
"ENSG00000014257",7.2838,7.2219,7.3203,7.1845,7.2309,7.3328,7.4965,7.0859
"ENSG00000014641",10.7995,10.6971,10.8115,10.8022,10.7845,10.6894,10.6343,10.5903
"ENSG00000014824",10.3855,10.3419,10.5783,10.7264,10.6277,10.8068,10.4142,10.5843
"ENSG00000014914",9.5975,9.1901,9.7982,9.625,9.5865,9.1276,9.9122,9.6245
"ENSG00000014919",9.7862,9.6847,9.7471,9.7624,9.759,9.6424,9.6103,9.5558
"ENSG00000015133",7.0428,7.1757,6.9915,7.1845,7.022,7.068,7.0595,6.8782
"ENSG00000015153",8.5014,8.9401,8.5726,8.9452,8.6711,8.6704,8.5322,8.6785
"ENSG00000015171",11.1323,11.1429,11.2195,11.2265,11.318,11.2802,11.2346,11.1439
"ENSG00000015285",7.0721,7.0639,7.1401,6.9051,7.1405,6.9705,7.0253,6.8782
"ENSG00000015475",8.8321,8.9087,8.9624,8.9947,9.34,9.288,8.8484,8.804
"ENSG00000015479",12.8239,12.632,12.818,12.7876,12.9387,12.7205,12.8398,12.7116
"ENSG00000015520",7.3627,7.0293,7.3601,6.9051,7.7887,7.2195,7.3645,6.8782
"ENSG00000015532",9.8135,9.7789,9.7208,9.6795,9.769,9.9137,9.6839,9.7543
"ENSG00000015568",10.258,10.1807,10.462,10.3356,10.7726,10.4964,10.5951,10.3631
"ENSG00000015676",10.8977,10.8848,10.7769,10.9493,10.7233,10.6869,10.8215,10.8027
"ENSG00000016391",8.3947,7.4051,8.3044,7.5926,7.7887,7.3659,8.7241,7.8052
"ENSG00000016402",7.3005,7.1994,7.1786,7.0297,7.022,6.8526,7.4116,7.2094
"ENSG00000016864",10.7437,10.8326,10.7964,10.986,10.5162,10.4906,10.9173,10.9586
"ENSG00000017260",11.539,11.3008,11.4942,11.545,11.5435,11.3955,11.8117,11.5904
"ENSG00000017427",10.2742,10.207,10.4105,10.2651,9.2702,8.5803,10.3944,9.8812
"ENSG00000017483",9.8771,9.1844,9.5149,8.4408,9.382,9.1579,9.6644,8.8573
"ENSG00000017621",7.3478,7.2219,7.3853,7.2973,7.3343,7.3096,7.3133,7.3566
"ENSG00000017797",11.5677,12.06,11.3963,11.8989,11.6207,12.0266,11.4213,12.1476
"ENSG00000018189",10.3457,10.1104,10.2488,10.1283,10.5086,10.1095,10.2734,10.0037
"ENSG00000018236",7.6844,7.7473,7.4874,7.7909,7.5485,7.6425,7.6732,7.7122
"ENSG00000018280",7.1241,6.9899,7.0742,7.0297,6.9573,7.0465,7.0595,7.1399
"ENSG00000018408",11.563,11.5863,11.266,11.5122,11.5182,11.5785,11.2372,11.3344
"ENSG00000018510",9.8557,9.9618,9.8912,9.8944,9.9189,10.154,9.9253,10.0379
"ENSG00000018610",8.9267,8.8138,8.8911,8.8843,8.8926,8.7796,8.852,8.822
"ENSG00000018625",9.0149,8.5679,11.3761,10.5121,8.5911,8.1738,9.5773,8.8113
"ENSG00000018699",8.7336,8.7112,8.7418,8.9033,8.8568,8.9031,9.004,8.8362
"ENSG00000018869",7.7121,7.8325,7.7951,7.8281,7.8514,7.7505,7.8003,7.6406
"ENSG00000019102",6.8725,6.7344,6.9915,7.1845,7.247,7.344,7.0253,6.9832
"ENSG00000019144",11.517,12.0649,11.5278,11.5637,11.4164,11.702,11.3712,11.8255
"ENSG00000019186",7.8617,6.9899,7.1194,6.7344,7.1789,6.9015,7.3806,6.7344
"ENSG00000019485",8.4929,8.6695,8.4284,8.5073,8.2745,8.3843,8.3747,8.9084
"ENSG00000019549",11.7463,12.578,11.3566,11.3349,11.7676,11.1907,11.3617,11.362
"ENSG00000019582",7.3914,7.3027,7.9825,7.7116,7.4557,7.2977,7.9591,7.7316
"ENSG00000019991",10.7313,10.2503,10.3692,9.6498,11.1547,10.0557,10.8794,9.878
"ENSG00000019995",10.5628,11.5529,10.5975,11.5363,10.9029,11.5235,10.6382,11.4504
"ENSG00000020129",10.6579,10.2767,10.3324,9.8143,10.4304,10.1104,10.4405,9.9687
"ENSG00000020181",13.1601,12.6213,13.0218,12.5782,12.9554,13.0068,13.3474,12.9788
"ENSG00000020256",8.992,8.9874,9.1579,8.6932,9.0842,8.9992,8.9912,8.7673
"ENSG00000020426",8.3947,8.3461,8.5899,8.5266,8.5703,8.6177,8.2986,8.5028
"ENSG00000020577",11.143,12.1009,10.8432,12.0417,10.9188,11.9849,11.1699,12.428
"ENSG00000020633",8.2028,8.4469,7.9647,8.0639,6.9573,6.939,8.2171,8.5074
"ENSG00000020922",8.9891,8.9707,9.0251,9.1007,8.9994,9.1006,9.1883,9.174
"ENSG00000021300",7.3167,7.0952,7.2774,7.2973,7.3343,7.2469,7.2569,7.2503
"ENSG00000021355",9.4935,9.8725,9.5097,9.9149,9.4229,9.8664,9.3054,9.9072
"ENSG00000021574",9.4196,9.5066,9.4028,9.5479,9.3105,9.1911,9.491,9.6126
"ENSG00000021645",7.1241,7.3893,7.5575,8.0446,7.1789,7.4739,7.1187,7.9596
"ENSG00000021762",10.6491,11.0185,10.2458,10.4044,10.4232,10.8405,10.3504,10.8223
"ENSG00000021776",10.3326,10.3837,10.2838,10.4531,10.3627,10.5975,10.2734,10.5793
"ENSG00000021826",9.1831,8.9017,9.2186,9.0035,8.7851,8.6373,9.1772,9.0235
"ENSG00000022267",12.8524,13.2883,13.2743,13.6622,12.8728,13.5174,13.339,13.8723
"ENSG00000022277",10.6233,10.6755,10.6679,10.6718,10.6121,10.9136,10.7019,10.6884
"ENSG00000022567",8.2617,8.335,8.2462,8.3335,8.3099,8.5204,8.3209,8.4842
"ENSG00000022840",11.4241,11.6113,11.3858,11.7014,11.346,11.5886,11.2598,11.5425
"ENSG00000022976",8.5433,8.2894,8.6729,8.4811,8.4871,8.5204,8.456,8.4462
"ENSG00000023041",9.6803,9.8759,9.7045,9.8407,9.7329,9.8011,9.6625,9.8664
"ENSG00000023171",7.8617,7.4506,7.9281,7.6976,8.4414,8.1143,8.0116,7.8896
"ENSG00000023191",12.4701,12.6022,12.3838,12.2955,11.8068,12.1086,12.1545,12.3949
"ENSG00000023228",10.756,10.8406,10.7379,10.8615,10.8802,10.8734,10.6839,10.9275
"ENSG00000023287",11.4044,11.4809,11.3963,11.6345,11.6884,11.4901,11.4779,11.8255
"ENSG00000023318",10.543,10.6252,10.5201,10.7778,10.6129,10.8359,10.5156,10.7467
"ENSG00000023330",10.2358,10.1192,10.2077,9.9373,10.5535,10.2688,10.1299,9.9105
"ENSG00000023445",7.7982,7.9904,7.5947,7.6834,7.577,7.5261,7.6299,8.1062
"ENSG00000023516",11.0116,10.8737,10.9685,10.9482,11.0875,11.1037,11.1151,11.0618
"ENSG00000023572",8.0302,8.1794,7.9404,8.2069,7.8845,8.004,8.0043,7.9056
"ENSG00000023608",8.2721,8.6567,8.576,9.0718,8.5911,9.0928,8.4412,8.7561
"ENSG00000023697",9.3637,9.5985,9.248,9.5332,9.2454,9.4268,9.2666,9.4944
"ENSG00000023734",10.8193,11.2341,11.0214,11.3011,11.1967,11.3004,10.905,11.1269
"ENSG00000023839",7.3167,7.4051,7.1194,7.2441,7.2142,7.1252,7.2764,7.4031
"ENSG00000023892",7.0103,6.9431,7.0491,7.0297,7.2142,7.068,6.9864,7.0859
"ENSG00000023902",9.6803,9.9925,9.5149,9.8806,9.8317,10.2174,9.5498,9.7721
"ENSG00000023909",10.1928,10.9694,10.3552,11.5305,10.4124,11.7553,10.5971,11.6719
"ENSG00000024048",10.5306,10.5157,10.5695,10.6837,10.4916,10.5915,10.5284,10.7802
"ENSG00000024422",13.4119,13.6645,13.4561,13.521,13.6291,13.8005,13.3041,13.4998
"ENSG00000024526",7.4322,7.4051,7.2466,7.2153,7.247,7.1425,7.3309,7.2696
"ENSG00000024862",8.5877,8.7908,8.7599,8.86,8.6515,8.4704,8.4947,8.7821
"ENSG00000025039",7.0103,7.3027,7.0491,7.0297,7.0745,7.068,7.0595,7.1139
"ENSG00000025156",8.9358,8.7276,8.83,8.6536,8.8734,8.6512,8.732,8.7636
"ENSG00000025293",10.79,10.7794,10.6619,10.6478,10.8399,10.6584,10.7639,10.5662
"ENSG00000025423",8.6868,7.927,9.5268,7.9741,7.9165,7.4739,8.8267,7.76
"ENSG00000025434",9.1241,9.4583,9.2397,9.2436,9.1815,9.069,9.0355,9.2511
"ENSG00000025708",8.1288,8.974,7.9029,8.2152,8.0626,8.6649,7.8003,8.4218
"ENSG00000025770",9.2468,9.2294,9.0542,8.9033,8.9326,8.9887,8.9944,8.8573
"ENSG00000025772",9.9866,9.6767,9.9624,9.5969,10.5698,9.9342,9.7758,9.5308
"ENSG00000025796",11.5266,11.4373,11.9338,11.918,11.9053,11.8881,11.8488,11.7631
"ENSG00000025800",10.867,10.9718,10.9294,11.1677,11.1071,11.1612,10.8777,11.0182
"ENSG00000026025",14.9536,14.5128,14.9682,15.0086,15.0357,14.2288,15.1775,14.7956
"ENSG00000026036",7.7982,7.6639,7.8232,7.4114,7.4666,7.6639,7.6186,7.5254
"ENSG00000026103",10.2204,10.1877,10.4374,10.2545,10.4357,10.5671,10.3564,10.2615
"ENSG00000026297",8.1579,7.9021,8.1897,7.9423,8.0516,7.9942,8.1803,7.9819
"ENSG00000026508",14.2168,13.7733,14.4115,14.4531,14.3383,14.2462,14.6336,14.4034
"ENSG00000026559",7.4053,7.3562,7.1401,6.9757,7.3476,7.2977,7.4265,7.1399
"ENSG00000026652",9.2372,9.0895,8.83,8.7741,9.338,9.1276,9.0072,9.0081
"ENSG00000026950",10.265,9.4998,10.1867,9.6026,10.221,9.5345,10.0092,9.2486
"ENSG00000027001",9.4239,9.1815,9.6911,9.3662,9.5486,9.5202,9.7956,9.3675
"ENSG00000027075",7.3324,7.6529,7.7283,7.8869,7.8446,8.238,7.836,8.5873
"ENSG00000027697",10.5477,10.9327,10.3886,10.9764,10.6011,10.5527,10.4348,10.9037
"ENSG00000027847",9.4027,9.2757,9.4084,9.1088,9.2965,9.475,9.2977,9.1547
"ENSG00000028116",8.3664,8.5446,8.4784,8.5765,8.5527,8.5597,8.5596,8.7256
"ENSG00000028137",9.1856,9.7162,9.4626,9.8216,8.7523,9.845,9.1258,9.6007
"ENSG00000028203",10.194,10.1652,10.6573,10.6929,10.4088,10.3298,10.4495,10.5303
"ENSG00000028277",7.8617,7.2837,7.4768,7.0297,8.0066,7.4073,7.5721,7.1644
"ENSG00000028310",9.4714,9.5202,9.6343,9.5122,9.6186,9.7775,9.5604,9.5244
"ENSG00000028528",11.8207,11.7055,11.9373,11.8807,11.8983,11.8215,11.8898,11.8609
"ENSG00000028839",9.2799,9.2294,9.3009,9.1249,9.5685,9.1635,9.3406,9.0357
"ENSG00000029153",8.7229,8.6131,8.8243,8.753,8.7792,8.7696,8.812,8.9084
"ENSG00000029363",11.6906,11.5604,11.8636,11.799,11.7345,11.7789,11.784,11.7525
"ENSG00000029364",10.657,10.3764,10.6993,10.6758,10.6916,10.6743,10.7188,10.613
"ENSG00000029534",7.7732,7.52,8.3303,8.1815,7.9715,8.1187,8.0262,7.9056
"ENSG00000029639",8.2246,8.0644,8.1198,8.1555,7.9715,8.1943,8.2171,8.0931
"ENSG00000029725",10.7674,10.7895,10.7365,10.7864,10.8466,10.7296,10.947,11.0093
"ENSG00000029993",9.4571,9.2432,9.9029,9.5272,9.8235,9.5174,9.792,9.5538
"ENSG00000030066",10.194,10.1481,9.9374,10.1205,10.1001,10.164,10.2122,10.1575
"ENSG00000030110",8.4799,8.5952,8.4245,8.4544,8.4721,8.6289,8.4609,8.4267
"ENSG00000030304",7.4053,7.717,7.444,7.3903,7.3606,7.3659,7.6299,7.4179
"ENSG00000030419",8.5956,8.4671,8.6535,8.6876,8.4871,9.1045,8.5775,8.8149
"ENSG00000030582",13.4073,13.1515,13.5334,13.3796,13.5162,13.3294,13.7187,13.5797
"ENSG00000031003",10.3337,10.1793,10.3627,10.3638,10.2946,10.4318,10.4461,10.5913
"ENSG00000031081",9.0976,8.5586,9.1105,8.6593,9.4625,9.0809,9.2158,8.7561
"ENSG00000031691",7.7475,7.7956,7.8771,7.9314,8.068,8.0184,8.0892,8.1998
"ENSG00000031698",11.7626,11.4414,11.8074,11.3122,11.752,11.1747,11.8935,11.2905
"ENSG00000031823",10.9263,10.6324,11.082,10.4139,10.8189,10.6938,10.8499,10.5407
"ENSG00000032219",9.6502,9.6986,9.7842,9.647,9.7474,9.6318,9.7446,9.9594
"ENSG00000032389",8.7086,8.6481,8.7719,8.4544,8.5456,8.7771,8.3535,8.5916
"ENSG00000032444",10.3642,10.481,10.5524,10.6342,10.4795,10.6101,10.2785,10.6091
"ENSG00000032742",8.7956,8.4108,8.9364,8.5138,8.8484,8.5656,8.7784,8.3714
"ENSG00000033011",8.9267,8.9571,8.9598,8.9406,8.8926,9.0407,8.975,8.925
"ENSG00000033030",9.1136,9.3127,9.0826,9.1408,9.155,9.061,9.1229,9.2691
"ENSG00000033050",10.2924,10.7346,10.2966,10.5688,10.6105,10.8739,10.2438,10.4579
"ENSG00000033100",11.161,11.0538,11.2154,11.27,11.3112,11.5568,11.1652,11.152
"ENSG00000033122",7.0721,6.9899,7.1786,7.0297,7.0493,7.0465,7.1187,7.1399
"ENSG00000033170",10.7229,10.8202,10.942,10.748,11.0739,10.443,10.6906,10.4535
"ENSG00000033178",10.1521,9.8175,10.1129,10.0728,10.2252,10.1161,10.2122,9.9072
"ENSG00000033327",10.3414,10.5495,10.32,10.8203,10.4232,10.522,10.4072,10.8844
"ENSG00000033627",9.7551,10.3217,9.7514,10.2075,9.667,9.6424,9.8568,10.2577
"ENSG00000033800",9.6341,9.5879,9.8093,9.77,9.6731,9.6292,9.6703,9.6824
"ENSG00000033867",11.446,10.6415,11.6306,10.971,11.5983,10.6749,11.933,10.9385
"ENSG00000034053",8.0929,8.0131,7.8163,7.6976,8.5738,8.6866,7.6299,7.7316
"ENSG00000034063",8.1288,7.9592,8.0724,7.7652,8.0461,8.1316,8.0959,7.5129
"ENSG00000034152",9.9264,10.5962,9.9094,10.6572,9.5652,10.8405,10.4393,10.7413
"ENSG00000034239",7.1475,7.0952,7.0491,7.1152,7.1789,7.1425,7.0253,6.8782
"ENSG00000034510",13.3975,13.4982,13.7548,13.4805,13.8202,13.7241,13.5652,13.3545
"ENSG00000034533",8.2353,8.0572,8.1503,7.8638,8.2241,7.9694,8.3956,7.9213
"ENSG00000034677",9.8832,10.0822,9.819,10.0319,9.6469,9.6331,9.8907,10.1261
"ENSG00000034693",8.8834,8.6351,8.9391,8.753,9.1303,8.8381,8.8267,8.5524
"ENSG00000034713",10.542,10.7674,10.4559,10.9262,10.4419,10.7217,10.4652,10.7837
"ENSG00000034971",9.0206,8.8838,10.0767,10.1418,7.9951,7.8466,9.3529,9.6402
"ENSG00000035115",9.5656,9.2183,9.3595,9.1989,9.5536,9.1709,9.6001,9.1685
"ENSG00000035141",9.0178,9.0616,8.9853,9.1408,8.9868,9.0529,9.0844,9.3315
"ENSG00000035403",13.4725,14.1728,13.8617,14.5213,13.1017,14.2021,13.7522,14.6705
"ENSG00000035499",7.4452,7.2639,7.1786,6.9757,7.2778,7.1903,7.1932,7.0859
"ENSG00000035664",8.4537,9.5424,9.3128,10.4376,8.2923,9.7486,9.5043,10.6469
"ENSG00000035681",10.3961,10.1453,10.3391,10.1722,10.4411,10.019,10.4641,10.1776
"ENSG00000035687",9.8756,9.812,9.8569,10.0025,10.025,9.6225,10.0306,9.8311
"ENSG00000035862",15.146,15.1151,15.3411,15.6943,15.3836,15.4704,15.2484,15.3955
"ENSG00000035928",10.3425,10.2463,10.1952,10.1666,10.3655,10.1114,10.3885,10.2826
"ENSG00000036054",10.5229,10.6046,10.2346,10.5327,10.489,10.5609,10.4037,10.5943
"ENSG00000036257",10.8161,10.8255,10.8944,10.9526,11.106,10.9858,10.7648,10.8648
"ENSG00000036448",7.4452,7.4358,7.2139,7.0752,7.7814,7.5427,7.3479,7.388
"ENSG00000036530",7.4705,7.3211,7.3472,7.2973,7.3068,7.2855,7.6299,7.4179
"ENSG00000036549",10.0145,9.9068,9.9931,10.0988,10.09,10.1057,10.0184,9.9375
"ENSG00000036672",7.1475,7.1757,7.1401,7.3684,7.2778,7.2729,6.9864,7.1644
"ENSG00000037042",9.4571,9.3985,9.588,9.4506,9.5301,9.4616,9.4503,9.3192
"ENSG00000037241",8.8222,9.0489,8.7719,9.0635,8.9535,9.077,8.7082,8.8848
"ENSG00000037474",9.7878,9.9034,9.801,9.9104,10.1069,10.2296,9.7334,9.814
"ENSG00000037637",9.575,9.7025,9.5318,9.8922,9.5301,9.6876,9.5391,10.0007
"ENSG00000037749",9.8907,9.9988,9.8977,10.2203,9.8865,10.1291,9.9829,10.0827
"ENSG00000037757",8.5717,8.6567,8.5795,8.4476,8.615,8.7895,8.0686,8.1192
"ENSG00000037897",7.6938,7.7066,7.8232,7.6976,7.8581,7.944,7.9117,7.6078
"ENSG00000037965",7.099,7.124,7.1786,7.0752,7.4217,7.3869,7.8183,7.7316
"ENSG00000038002",9.9739,9.4815,9.6881,9.647,9.2824,9.4646,9.8755,9.5743
"ENSG00000038210",9.3348,9.4034,9.092,9.2797,9.0019,8.9971,9.3603,9.1436
"ENSG00000038219",11.2844,11.1443,11.2975,11.1374,11.4784,11.3661,11.3688,11.44
"ENSG00000038274",10.8043,11.1407,10.4802,11.2202,10.5987,10.8827,10.6675,11.1918
"ENSG00000038295",7.2109,7.0639,7.5081,7.2441,7.0745,7.068,6.7344,6.7344
"ENSG00000038358",9.7894,9.8408,9.7543,9.7085,9.8317,9.932,9.7278,9.9407
"ENSG00000038382",12.6478,12.5562,12.7021,12.2144,12.5758,12.6415,12.877,12.6283
"ENSG00000038427",13.2308,12.8627,13.2482,12.5422,13.2015,12.9383,13.375,13.2352
"ENSG00000038532",9.7334,9.5985,9.6941,9.5827,9.9265,9.4496,9.8204,9.848
"ENSG00000038945",8.0302,7.7862,7.9941,7.624,8.9034,8.4543,8.9684,8.6296
"ENSG00000039123",10.4996,10.4512,10.4879,10.5716,10.4508,10.4437,10.4851,10.4102
"ENSG00000039139",8.3027,8.2599,8.7984,8.2954,8.6871,8.9694,8.7821,8.6213
"ENSG00000039319",10.4024,10.2125,10.2669,10.1628,10.4881,10.4812,10.2987,10.1749
"ENSG00000039523",10.362,10.6516,10.0779,10.3339,10.1521,10.2847,10.385,10.4655
"ENSG00000039537",6.9297,7.3211,7.1786,7.5078,7.4774,7.8579,7.0253,7.3725
"ENSG00000039560",11.9073,12.1922,12.0764,12.5704,12.1555,13.0227,12.1743,12.4677
"ENSG00000039650",9.2799,9.0489,9.03,8.6932,9.0192,9.0549,8.9847,8.7101
"ENSG00000040199",8.7158,8.7908,8.7749,9.0122,8.9061,9.075,8.9081,9.2742
"ENSG00000040275",8.6831,8.7153,8.9312,8.5073,8.4645,8.6317,8.7122,8.4606
"ENSG00000040341",9.6785,9.4442,9.7785,9.7216,9.7226,9.6671,9.5835,9.6918
"ENSG00000040487",8.6382,8.8766,8.5228,8.7043,8.6998,8.8285,8.7002,8.8398
"ENSG00000040531",9.3371,9.2864,9.4028,9.3493,9.4907,9.4113,9.537,9.6786
"ENSG00000040633",10.0512,10.0319,9.8462,9.7898,10.317,9.9363,9.9687,9.646
"ENSG00000040731",8.111,7.6748,8.0284,7.3903,7.488,7.0234,8.6799,7.7412
"ENSG00000040933",9.868,9.7084,9.8272,9.9306,9.7285,9.8404,9.8772,9.8019
"ENSG00000041353",7.5635,7.2837,7.2622,7.1152,8.9457,7.8351,7.4411,7.2094
"ENSG00000041357",10.4759,10.5752,10.5417,10.6678,10.5026,10.2988,10.4291,10.3023
"ENSG00000041515",7.099,7.2219,7.0218,7.2441,6.9917,7.2601,7.0253,7.388
"ENSG00000041802",9.2822,9.4953,9.4448,9.4848,9.5335,9.6863,9.4061,9.5558
"ENSG00000041880",9.1931,9.3308,9.1843,9.0381,9.0019,8.8986,9.264,9.1849
"ENSG00000041982",11.7528,10.4113,12.6471,12.1599,11.1697,10.8091,12.8336,12.0028
"ENSG00000041988",8.5474,8.5816,8.6035,8.5202,8.5349,8.5019,8.6592,8.5165
"ENSG00000042062",10.7892,11.1199,10.3343,10.2075,11.0086,11.017,10.4708,10.7013
"ENSG00000042088",8.5916,8.3735,8.5795,8.4061,8.7154,8.3494,8.7082,8.548
"ENSG00000042286",9.3258,9.839,9.3935,9.8095,9.3025,9.9288,9.3306,9.9121
"ENSG00000042317",8.6904,8.452,8.6271,8.6067,8.737,8.4831,8.7241,8.5211
"ENSG00000042429",9.1906,9.2239,9.085,9.3357,9.1683,9.2272,8.975,9.2065
"ENSG00000042445",10.5161,10.5256,10.6679,10.5444,10.5584,10.5786,10.3696,10.3324
"ENSG00000042493",10.0268,10.1918,10.175,10.1263,9.8506,9.8742,10.7291,10.6286
"ENSG00000042753",10.3227,10.5646,10.448,10.5091,10.2628,10.6429,10.3124,10.4225
"ENSG00000042832",7.2302,7.2639,7.6389,7.5078,7.6895,7.7313,7.4116,7.7316
"ENSG00000042980",6.9735,7.0293,7.1786,7.0297,7.1969,7.5091,7.1698,7.3234
"ENSG00000043093",9.7911,9.7956,9.6545,9.8967,9.8138,9.8046,9.7051,9.8243
"ENSG00000043143",10.677,11.0516,10.6351,10.7827,10.6058,10.8263,10.5338,10.9029
"ENSG00000043514",8.6458,8.6131,8.847,8.7043,8.7613,8.8733,8.684,8.5873
"ENSG00000044090",10.5392,10.0256,10.6481,10.0627,10.4631,10.1936,10.5538,10.1895
"ENSG00000044115",12.8044,12.8457,13.0416,13.0718,12.8871,13.1473,12.9787,13.0869
"ENSG00000044446",8.9774,9.0956,9.0202,9.1249,8.9431,9.2378,9.0814,9.2869
"ENSG00000044459",9.3984,9.2541,9.6137,9.4879,9.7661,9.3799,9.264,9.1351
"ENSG00000044524",7.6263,7.4358,7.4874,7.8638,7.5289,7.427,7.9895,8.039
"ENSG00000044574",14.0032,13.8904,14.0673,13.4897,13.8308,14.8661,13.5141,13.035
"ENSG00000046604",7.3005,7.0952,7.7807,7.669,6.7344,6.8526,7.8619,7.6189
"ENSG00000046647",8.9832,9.1815,9.0029,9.0035,8.9639,8.9887,9.3054,9.2171
"ENSG00000046651",9.1267,8.9401,9.3842,9.6848,9.5751,9.8787,9.889,9.6007
"ENSG00000046653",8.1347,9.1139,8.7955,11.1611,9.6593,12.0034,8.8449,10.3908
"ENSG00000046889",7.9211,7.5067,8.0057,7.6393,7.022,7.0465,7.3133,7.0554
"ENSG00000047056",9.4693,9.6154,9.3842,9.7267,9.3726,9.4706,9.4798,9.738
"ENSG00000047188",9.8087,10.0162,9.6498,9.7874,9.6762,9.8996,9.8448,9.8597
"ENSG00000047230",9.0652,8.8658,8.7837,8.9947,8.9353,8.8476,9.1258,9.1547
"ENSG00000047249",10.0538,10.0004,9.9992,10.1666,9.9778,9.8518,9.9953,10.1709
"ENSG00000047315",11.3372,11.2659,11.2024,11.2346,11.3107,11.3175,11.2559,11.2178
"ENSG00000047346",9.7435,9.6484,9.6698,9.7923,9.7018,9.2777,9.7557,9.9153
"ENSG00000047365",7.675,7.6072,8.2183,7.9636,7.0978,7.1252,7.8272,7.6189
"ENSG00000047410",12.0873,12.0939,12.259,12.2002,12.2877,12.2675,12.2399,12.2544
"ENSG00000047457",7.099,7.1994,7.2466,7.4114,7.0493,7.1425,7.2569,7.3061
"ENSG00000047578",10.0158,9.7677,9.9809,10.0193,10.0226,9.9384,9.9023,9.9594
"ENSG00000047579",8.73,8.8138,8.6502,8.7262,8.7154,8.612,8.7593,8.7931
"ENSG00000047617",7.099,7.124,7.2305,7.3903,7.2142,7.2601,7.0904,7.1399
"ENSG00000047621",9.3122,9.1986,9.2522,8.8986,9.3989,9.1691,9.1856,8.8607
"ENSG00000047634",9.0869,9.4347,9.3917,9.409,9.1189,9.2777,9.3206,9.4682
"ENSG00000047644",10.4107,10.784,10.7118,10.7033,10.6961,11.1729,10.6372,10.9439
"ENSG00000047648",9.6395,9.8443,9.1755,8.9221,9.0509,9.0407,9.3989,9.4527
"ENSG00000047662",7.1475,6.882,7.0742,7.2714,6.9573,7.1252,7.0253,7.0216
"ENSG00000047849",13.9093,13.9861,14.0083,14.1069,14.0244,14.1387,13.7852,14.0431
"ENSG00000047932",10.7044,10.6035,10.7508,10.5872,10.7817,10.5177,10.7188,10.614
"ENSG00000048028",9.4915,9.5066,9.3286,9.4058,9.6655,9.7583,9.4753,9.3652
"ENSG00000048052",9.0431,8.7556,9.2969,8.9544,9.441,9.0849,9.3628,9.0598
"ENSG00000048140",9.954,10.0365,9.9311,10.2094,10.1114,10.3103,9.9969,10.1961
"ENSG00000048162",8.0237,8.1665,8.0507,8.4061,8.0181,8.4831,8.174,8.1878
"ENSG00000048342",10.2638,10.0084,10.0279,9.7472,10.2538,9.8011,10.1043,9.7686
"ENSG00000048392",10.7755,10.617,10.6281,10.6678,10.616,10.5444,10.717,10.6631
"ENSG00000048405",8.9656,9.1017,8.8992,9.3115,9.0019,9.2483,9.0571,9.2994
"ENSG00000048471",10.8255,10.9228,11.1915,11.7328,10.7747,10.9517,11.0184,11.775
"ENSG00000048540",7.3772,7.8325,7.4211,7.8869,7.7213,8.3911,7.5226,7.7692
"ENSG00000048544",9.9796,9.8211,9.9907,10.0909,9.8852,9.932,9.884,9.6975
"ENSG00000048545",6.9297,6.9431,7.2622,7.0752,7.1405,6.9705,7.0253,6.7344
"ENSG00000048649",10.7371,10.6834,10.7088,10.7252,10.8964,10.8433,10.8084,10.9021
"ENSG00000048707",11.2861,11.7441,11.5224,12.1428,11.2008,11.7936,11.5425,12.2927
"ENSG00000048740",12.2585,12.8663,11.9089,12.8984,11.7065,12.4767,12.0437,13.2478
"ENSG00000048828",11.7891,11.901,11.8084,11.8176,11.9441,12.1687,11.8126,11.9138
"ENSG00000048991",9.5522,9.4884,9.5166,9.3527,9.6838,9.3494,9.4225,9.329
"ENSG00000049089",7.8844,7.6189,7.9999,7.7116,8.0516,7.7877,8.0189,7.7024
"ENSG00000049130",11.5494,11.1592,11.5895,11.5785,12.0603,12.0475,11.2553,11.3397
"ENSG00000049167",8.4886,8.2658,8.3845,8.1555,8.27,8.2876,8.2873,8.1998
"ENSG00000049192",8.3664,8.3572,8.5372,8.272,8.6284,8.4445,8.1357,7.7964
"ENSG00000049239",12.504,12.635,12.5556,12.9505,12.072,12.703,12.5556,12.9412
"ENSG00000049245",11.6897,11.7069,11.7584,12.0442,11.763,11.8489,11.6788,11.8724
"ENSG00000049246",8.8739,7.7473,8.7984,8.1985,9.0217,7.7998,9.2454,7.7412
"ENSG00000049283",7.3478,7.2219,7.2466,7.0297,7.1969,7.159,7.3133,7.1399
"ENSG00000049323",13.7938,14.5715,14.0655,14.6601,13.9835,14.5147,13.8677,14.7163
"ENSG00000049449",12.3604,12.1946,12.1636,12.1275,12.446,12.5286,12.3135,12.131
"ENSG00000049540",12.0882,13.1631,12.7366,13.2651,11.3271,12.1987,12.6437,13.8557
"ENSG00000049541",8.3993,8.2357,8.4746,8.0734,8.2334,8.2144,8.3373,8.1998
"ENSG00000049618",11.0634,10.9244,10.73,10.6233,11.0824,10.9238,10.9832,10.8884
"ENSG00000049656",10.6411,10.7949,10.5767,10.8107,10.6463,10.9791,10.5454,10.7314
"ENSG00000049759",10.8138,9.7771,10.9028,9.545,10.8479,10.298,10.8643,10.0082
